Data Source,NPDES Permit Number,FRS ID,Facility Name,City,County,State,HUC 12 Code,Watershed Name,SIC Code,Facility Latitude,Facility Longitude,Pollutant Name,Substance Registry System ID,CAS Number,Average Daily Flow (MGD),Major/Non-Major Status,Contains Potential Outliers?,Total Pounds (lb/yr),Total TWPE (lb-eq/yr),Link to DFR
ICIS,CA0059188,110064634551,WILLIAM E. WARNE POWER PLANT,LOS ANGELES COUNTY,LOS ANGELES,CA,180701020507,Gorman Creek,4911,34.785,-118.853306,Phenanthrene,10199,85018,0.4846299677,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0059188&sys=ICP
ICIS,CA0059188,110064634551,WILLIAM E. WARNE POWER PLANT,LOS ANGELES COUNTY,LOS ANGELES,CA,180701020507,Gorman Creek,4911,34.785,-118.853306,TCDD equivalents,,,0.4846299677,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0059188&sys=ICP
ICIS,CA0059188,110064634551,WILLIAM E. WARNE POWER PLANT,LOS ANGELES COUNTY,LOS ANGELES,CA,180701020507,Gorman Creek,4911,34.785,-118.853306,Trichloroethylene,7526,79016,0.4846299677,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0059188&sys=ICP
ICIS,CA0059188,110064634551,WILLIAM E. WARNE POWER PLANT,LOS ANGELES COUNTY,LOS ANGELES,CA,180701020507,Gorman Creek,4911,34.785,-118.853306,m-Dichlorobenzene,52217,541731,0.4846299677,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0059188&sys=ICP
ICIS,CA0059188,110064634551,WILLIAM E. WARNE POWER PLANT,LOS ANGELES COUNTY,LOS ANGELES,CA,180701020507,Gorman Creek,4911,34.785,-118.853306,o-Chlorophenol,16238,95578,0.4846299677,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0059188&sys=ICP
ICIS,CA0059188,110064634551,WILLIAM E. WARNE POWER PLANT,LOS ANGELES COUNTY,LOS ANGELES,CA,180701020507,Gorman Creek,4911,34.785,-118.853306,o-Dichlorobenzene,16162,95501,0.4846299677,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0059188&sys=ICP
ICIS,CA0054313,110000761015,SAUGUS WWRP,SAUGUS,LOS ANGELES,CA,180701020401,South Fork Santa Clara River,4952,34.420328,-118.540678,.alpha.-Hexachlorocyclohexane,42184,319846,4.6,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054313&sys=ICP
ICIS,CA0054313,110000761015,SAUGUS WWRP,SAUGUS,LOS ANGELES,CA,180701020401,South Fork Santa Clara River,4952,34.420328,-118.540678,"1,1-Dichloroethylene",5538,75354,4.6,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054313&sys=ICP
ICIS,CA0054313,110000761015,SAUGUS WWRP,SAUGUS,LOS ANGELES,CA,180701020401,South Fork Santa Clara River,4952,34.420328,-118.540678,"1,2,3,4,6,7,8,9-Octachlorodibenzo-p-dioxin",113837,3268879,4.6,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054313&sys=ICP
ICIS,CA0054313,110000761015,SAUGUS WWRP,SAUGUS,LOS ANGELES,CA,180701020401,South Fork Santa Clara River,4952,34.420328,-118.540678,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",91918,1746016,4.6,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054313&sys=ICP
ICIS,CA0054313,110000761015,SAUGUS WWRP,SAUGUS,LOS ANGELES,CA,180701020401,South Fork Santa Clara River,4952,34.420328,-118.540678,2-Chloroethyl vinyl ether,26948,110758,4.6,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054313&sys=ICP
ICIS,CA0054313,110000761015,SAUGUS WWRP,SAUGUS,LOS ANGELES,CA,180701020401,South Fork Santa Clara River,4952,34.420328,-118.540678,Acenaphthylene,40717,208968,4.6,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054313&sys=ICP
ICIS,CA0054313,110000761015,SAUGUS WWRP,SAUGUS,LOS ANGELES,CA,180701020401,South Fork Santa Clara River,4952,34.420328,-118.540678,Acrylonitrile,24182,107131,4.6,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054313&sys=ICP
ICIS,CA0054313,110000761015,SAUGUS WWRP,SAUGUS,LOS ANGELES,CA,180701020401,South Fork Santa Clara River,4952,34.420328,-118.540678,Aroclor 1221,173153,11104282,4.6,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054313&sys=ICP
ICIS,CA0054313,110000761015,SAUGUS WWRP,SAUGUS,LOS ANGELES,CA,180701020401,South Fork Santa Clara River,4952,34.420328,-118.540678,Aroclor 1232,173583,11141165,4.6,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054313&sys=ICP
ICIS,CA0054313,110000761015,SAUGUS WWRP,SAUGUS,LOS ANGELES,CA,180701020401,South Fork Santa Clara River,4952,34.420328,-118.540678,Aroclor 1254,173047,11097691,4.6,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054313&sys=ICP
ICIS,CA0054313,110000761015,SAUGUS WWRP,SAUGUS,LOS ANGELES,CA,180701020401,South Fork Santa Clara River,4952,34.420328,-118.540678,Aroclor 1260,173021,11096825,4.6,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054313&sys=ICP
ICIS,CA0054313,110000761015,SAUGUS WWRP,SAUGUS,LOS ANGELES,CA,180701020401,South Fork Santa Clara River,4952,34.420328,-118.540678,Butyl benzyl phthalate,10470,85687,4.6,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054313&sys=ICP
ICIS,CA0054313,110000761015,SAUGUS WWRP,SAUGUS,LOS ANGELES,CA,180701020401,South Fork Santa Clara River,4952,34.420328,-118.540678,Chloroethane,5223,75003,4.6,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054313&sys=ICP
ICIS,CA0054313,110000761015,SAUGUS WWRP,SAUGUS,LOS ANGELES,CA,180701020401,South Fork Santa Clara River,4952,34.420328,-118.540678,Chloromethane,5116,74873,4.6,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054313&sys=ICP
ICIS,CA0054313,110000761015,SAUGUS WWRP,SAUGUS,LOS ANGELES,CA,180701020401,South Fork Santa Clara River,4952,34.420328,-118.540678,Di(2-ethylhexyl) phthalate,29934,117817,4.6,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054313&sys=ICP
ICIS,CA0054313,110000761015,SAUGUS WWRP,SAUGUS,LOS ANGELES,CA,180701020401,South Fork Santa Clara River,4952,34.420328,-118.540678,Di-n-octyl phthalate,29967,117840,4.6,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054313&sys=ICP
ICIS,CA0054313,110000761015,SAUGUS WWRP,SAUGUS,LOS ANGELES,CA,180701020401,South Fork Santa Clara River,4952,34.420328,-118.540678,Fluoranthene,40691,206440,4.6,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054313&sys=ICP
ICIS,CA0054313,110000761015,SAUGUS WWRP,SAUGUS,LOS ANGELES,CA,180701020401,South Fork Santa Clara River,4952,34.420328,-118.540678,Hexachlorobenzene,30346,118741,4.6,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054313&sys=ICP
ICIS,CA0054313,110000761015,SAUGUS WWRP,SAUGUS,LOS ANGELES,CA,180701020401,South Fork Santa Clara River,4952,34.420328,-118.540678,Hexachlorocyclopentadiene,6494,77474,4.6,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054313&sys=ICP
ICIS,CA0054313,110000761015,SAUGUS WWRP,SAUGUS,LOS ANGELES,CA,180701020401,South Fork Santa Clara River,4952,34.420328,-118.540678,Methyl bromide,5074,74839,4.6,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054313&sys=ICP
ICIS,CA0054313,110000761015,SAUGUS WWRP,SAUGUS,LOS ANGELES,CA,180701020401,South Fork Santa Clara River,4952,34.420328,-118.540678,Methylene chloride,5306,75092,4.6,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054313&sys=ICP
ICIS,CA0054313,110000761015,SAUGUS WWRP,SAUGUS,LOS ANGELES,CA,180701020401,South Fork Santa Clara River,4952,34.420328,-118.540678,Pyrene,34843,129000,4.6,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054313&sys=ICP
ICIS,CA0054313,110000761015,SAUGUS WWRP,SAUGUS,LOS ANGELES,CA,180701020401,South Fork Santa Clara River,4952,34.420328,-118.540678,Total Residual Chlorine,154328,7782505,4.6,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054313&sys=ICP
ICIS,CA0054313,110000761015,SAUGUS WWRP,SAUGUS,LOS ANGELES,CA,180701020401,South Fork Santa Clara River,4952,34.420328,-118.540678,"p,p'-DDT",1107,50293,4.6,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054313&sys=ICP
ICIS,CA0064556,110031267260,NEWHALL RANCH WRP,NEWHALL,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,4952,34.403167,-118.689667,Ammonia as N,152389,7664417,0,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0064556&sys=ICP
ICIS,CA0064556,110031267260,NEWHALL RANCH WRP,NEWHALL,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,4952,34.403167,-118.689667,"2,3,4,6,7,8-Hexachlorodibenzofuran",317966,60851345,0,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0064556&sys=ICP
ICIS,CA0064556,110031267260,NEWHALL RANCH WRP,NEWHALL,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,4952,34.403167,-118.689667,"2,4-Dinitrotoluene",31575,121142,0,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0064556&sys=ICP
ICIS,CA0064556,110031267260,NEWHALL RANCH WRP,NEWHALL,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,4952,34.403167,-118.689667,"4,6-Dinitro-o-cresol",51102,534521,0,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0064556&sys=ICP
ICIS,CA0064556,110031267260,NEWHALL RANCH WRP,NEWHALL,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,4952,34.403167,-118.689667,Aluminum,149476,7429905,0,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0064556&sys=ICP
ICIS,CA0064556,110031267260,NEWHALL RANCH WRP,NEWHALL,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,4952,34.403167,-118.689667,Antimony,149963,7440360,0,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0064556&sys=ICP
ICIS,CA0064556,110031267260,NEWHALL RANCH WRP,NEWHALL,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,4952,34.403167,-118.689667,Benzo[k]fluoranthene,40709,207089,0,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0064556&sys=ICP
ICIS,CA0064556,110031267260,NEWHALL RANCH WRP,NEWHALL,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,4952,34.403167,-118.689667,Bis(2-chloroethyl) ether,27532,111444,0,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0064556&sys=ICP
ICIS,CA0064556,110031267260,NEWHALL RANCH WRP,NEWHALL,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,4952,34.403167,-118.689667,Butyl benzyl phthalate,10470,85687,0,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0064556&sys=ICP
ICIS,CA0064556,110031267260,NEWHALL RANCH WRP,NEWHALL,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,4952,34.403167,-118.689667,Chloroform,4317,67663,0,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0064556&sys=ICP
ICIS,CA0064556,110031267260,NEWHALL RANCH WRP,NEWHALL,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,4952,34.403167,-118.689667,Di-n-octyl phthalate,29967,117840,0,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0064556&sys=ICP
ICIS,CA0064556,110031267260,NEWHALL RANCH WRP,NEWHALL,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,4952,34.403167,-118.689667,"Dibenz[a,h]anthracene",1685,53703,0,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0064556&sys=ICP
ICIS,CA0064556,110031267260,NEWHALL RANCH WRP,NEWHALL,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,4952,34.403167,-118.689667,Fluoranthene,40691,206440,0,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0064556&sys=ICP
ICIS,CA0064556,110031267260,NEWHALL RANCH WRP,NEWHALL,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,4952,34.403167,-118.689667,Lindane,2923,58899,0,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0064556&sys=ICP
ICIS,CA0064556,110031267260,NEWHALL RANCH WRP,NEWHALL,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,4952,34.403167,-118.689667,Pyrene,34843,129000,0,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0064556&sys=ICP
ICIS,CA0064556,110031267260,NEWHALL RANCH WRP,NEWHALL,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,4952,34.403167,-118.689667,Toluene,25452,108883,0,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0064556&sys=ICP
ICIS,CA0064556,110031267260,NEWHALL RANCH WRP,NEWHALL,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,4952,34.403167,-118.689667,"trans-1,2-Dichloroethylene",40469,156605,0,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0064556&sys=ICP
ICIS,CA0053651,110000514346,VENTURA WATER RECLAMATION FACILITY,VENTURA,VENTURA,CA,180701020904,Harmon Canyon-Santa Clara River,4952,34.242342,-119.260612,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",91918,1746016,5.691263441,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0053651&sys=ICP
ICIS,CA0053651,110000514346,VENTURA WATER RECLAMATION FACILITY,VENTURA,VENTURA,CA,180701020904,Harmon Canyon-Santa Clara River,4952,34.242342,-119.260612,"2,4,6-Trichlorophenol",11536,88062,5.691263441,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0053651&sys=ICP
ICIS,CA0053651,110000514346,VENTURA WATER RECLAMATION FACILITY,VENTURA,VENTURA,CA,180701020904,Harmon Canyon-Santa Clara River,4952,34.242342,-119.260612,2-Chloronaphthalene,13532,91587,5.691263441,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0053651&sys=ICP
ICIS,CA0053651,110000514346,VENTURA WATER RECLAMATION FACILITY,VENTURA,VENTURA,CA,180701020904,Harmon Canyon-Santa Clara River,4952,34.242342,-119.260612,Benzo[a]pyrene,1115,50328,5.691263441,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0053651&sys=ICP
ICIS,CA0053651,110000514346,VENTURA WATER RECLAMATION FACILITY,VENTURA,VENTURA,CA,180701020904,Harmon Canyon-Santa Clara River,4952,34.242342,-119.260612,Benzo[k]fluoranthene,40709,207089,5.691263441,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0053651&sys=ICP
ICIS,CA0053651,110000514346,VENTURA WATER RECLAMATION FACILITY,VENTURA,VENTURA,CA,180701020904,Harmon Canyon-Santa Clara River,4952,34.242342,-119.260612,Di(2-ethylhexyl) phthalate,29934,117817,5.691263441,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0053651&sys=ICP
ICIS,CA0053651,110000514346,VENTURA WATER RECLAMATION FACILITY,VENTURA,VENTURA,CA,180701020904,Harmon Canyon-Santa Clara River,4952,34.242342,-119.260612,Endrin,4887,72208,5.691263441,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0053651&sys=ICP
ICIS,CA0053651,110000514346,VENTURA WATER RECLAMATION FACILITY,VENTURA,VENTURA,CA,180701020904,Harmon Canyon-Santa Clara River,4952,34.242342,-119.260612,Heptachlor epoxide,76661,1024573,5.691263441,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0053651&sys=ICP
ICIS,CA0053651,110000514346,VENTURA WATER RECLAMATION FACILITY,VENTURA,VENTURA,CA,180701020904,Harmon Canyon-Santa Clara River,4952,34.242342,-119.260612,Strontium-90,167601,10098972,5.691263441,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0053651&sys=ICP
ICIS,CA0053651,110000514346,VENTURA WATER RECLAMATION FACILITY,VENTURA,VENTURA,CA,180701020904,Harmon Canyon-Santa Clara River,4952,34.242342,-119.260612,TCDD equivalents,,,5.691263441,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0053651&sys=ICP
ICIS,CA0053651,110000514346,VENTURA WATER RECLAMATION FACILITY,VENTURA,VENTURA,CA,180701020904,Harmon Canyon-Santa Clara River,4952,34.242342,-119.260612,m-Dichlorobenzene,52217,541731,5.691263441,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0053651&sys=ICP
ICIS,CA0053651,110000514346,VENTURA WATER RECLAMATION FACILITY,VENTURA,VENTURA,CA,180701020904,Harmon Canyon-Santa Clara River,4952,34.242342,-119.260612,p-Bromophenyl phenyl ether,20172,101553,5.691263441,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0053651&sys=ICP
ICIS,CA0053651,110000514346,VENTURA WATER RECLAMATION FACILITY,VENTURA,VENTURA,CA,180701020904,Harmon Canyon-Santa Clara River,4952,34.242342,-119.260612,p-Nitrophenol,19117,100027,5.691263441,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0053651&sys=ICP
ICIS,CA0003352,110001169173,SIX FLAGS MAGIC MOUNTAIN INC,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,7996,34.42197,-118.58515,"1,2-Dichloropropane",7393,78875,0.03475216667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0003352&sys=ICP
ICIS,CA0003352,110001169173,SIX FLAGS MAGIC MOUNTAIN INC,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,7996,34.42197,-118.58515,"3,3'-Dichlorobenzidine",13755,91941,0.03475216667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0003352&sys=ICP
ICIS,CA0003352,110001169173,SIX FLAGS MAGIC MOUNTAIN INC,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,7996,34.42197,-118.58515,Acrylonitrile,24182,107131,0.03475216667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0003352&sys=ICP
ICIS,CA0003352,110001169173,SIX FLAGS MAGIC MOUNTAIN INC,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,7996,34.42197,-118.58515,Chlordane (tech mix. and metabolites),,,0.03475216667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0003352&sys=ICP
ICIS,CA0003352,110001169173,SIX FLAGS MAGIC MOUNTAIN INC,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,7996,34.42197,-118.58515,Chloroethane,5223,75003,0.03475216667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0003352&sys=ICP
ICIS,CA0003352,110001169173,SIX FLAGS MAGIC MOUNTAIN INC,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,7996,34.42197,-118.58515,Chloroform,4317,67663,0.03475216667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0003352&sys=ICP
ICIS,CA0003352,110001169173,SIX FLAGS MAGIC MOUNTAIN INC,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,7996,34.42197,-118.58515,Dibutyl phthalate,10025,84742,0.03475216667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0003352&sys=ICP
ICIS,CA0003352,110001169173,SIX FLAGS MAGIC MOUNTAIN INC,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,7996,34.42197,-118.58515,Dieldrin,3426,60571,0.03475216667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0003352&sys=ICP
ICIS,CA0003352,110001169173,SIX FLAGS MAGIC MOUNTAIN INC,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,7996,34.42197,-118.58515,Diethyl phthalate,9985,84662,0.03475216667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0003352&sys=ICP
ICIS,CA0003352,110001169173,SIX FLAGS MAGIC MOUNTAIN INC,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,7996,34.42197,-118.58515,Endosulfan sulfate,76737,1031078,0.03475216667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0003352&sys=ICP
ICIS,CA0003352,110001169173,SIX FLAGS MAGIC MOUNTAIN INC,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,7996,34.42197,-118.58515,Heptachlor,6262,76448,0.03475216667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0003352&sys=ICP
ICIS,CA0003352,110001169173,SIX FLAGS MAGIC MOUNTAIN INC,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,7996,34.42197,-118.58515,Lindane,2923,58899,0.03475216667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0003352&sys=ICP
ICIS,CA0003352,110001169173,SIX FLAGS MAGIC MOUNTAIN INC,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,7996,34.42197,-118.58515,Oil and grease,,,0.03475216667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0003352&sys=ICP
ICIS,CA0003352,110001169173,SIX FLAGS MAGIC MOUNTAIN INC,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,7996,34.42197,-118.58515,Phenol,25510,108952,0.03475216667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0003352&sys=ICP
ICIS,CA0003352,110001169173,SIX FLAGS MAGIC MOUNTAIN INC,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,7996,34.42197,-118.58515,Tetrachloroethylene,34157,127184,0.03475216667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0003352&sys=ICP
ICIS,CA0003352,110001169173,SIX FLAGS MAGIC MOUNTAIN INC,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,7996,34.42197,-118.58515,o-Chlorophenol,16238,95578,0.03475216667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0003352&sys=ICP
ICIS,CA0003352,110001169173,SIX FLAGS MAGIC MOUNTAIN INC,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,7996,34.42197,-118.58515,o-Nitrophenol,12005,88755,0.03475216667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0003352&sys=ICP
ICIS,CA0054216,110002422646,VALENCIA WWRP,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,4952,34.432406,-118.591853,.alpha.-Endosulfan,75333,959988,6.591666667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054216&sys=ICP
ICIS,CA0054216,110002422646,VALENCIA WWRP,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,4952,34.432406,-118.591853,.alpha.-Hexachlorocyclohexane,42184,319846,6.591666667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054216&sys=ICP
ICIS,CA0054216,110002422646,VALENCIA WWRP,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,4952,34.432406,-118.591853,"1,1,2-Trichloroethane",7518,79005,6.591666667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054216&sys=ICP
ICIS,CA0054216,110002422646,VALENCIA WWRP,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,4952,34.432406,-118.591853,"1,1-Dichloroethylene",5538,75354,6.591666667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054216&sys=ICP
ICIS,CA0054216,110002422646,VALENCIA WWRP,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,4952,34.432406,-118.591853,"1,2,3,7,8-Pentachlorodibenzofuran",308817,57117416,6.591666667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054216&sys=ICP
ICIS,CA0054216,110002422646,VALENCIA WWRP,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,4952,34.432406,-118.591853,Aroclor 1221,173153,11104282,6.591666667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054216&sys=ICP
ICIS,CA0054216,110002422646,VALENCIA WWRP,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,4952,34.432406,-118.591853,Bis(2-chloroisopropyl) ether,279893,39638329,6.591666667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054216&sys=ICP
ICIS,CA0054216,110002422646,VALENCIA WWRP,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,4952,34.432406,-118.591853,"Chromium, Hexavalent",212357,18540299,6.591666667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054216&sys=ICP
ICIS,CA0054216,110002422646,VALENCIA WWRP,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,4952,34.432406,-118.591853,Dibutyl phthalate,10025,84742,6.591666667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054216&sys=ICP
ICIS,CA0054216,110002422646,VALENCIA WWRP,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,4952,34.432406,-118.591853,Dimethyl phthalate,35295,131113,6.591666667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054216&sys=ICP
ICIS,CA0054216,110002422646,VALENCIA WWRP,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,4952,34.432406,-118.591853,Fluorene,10892,86737,6.591666667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054216&sys=ICP
ICIS,CA0054216,110002422646,VALENCIA WWRP,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,4952,34.432406,-118.591853,Hexachlorobutadiene,11346,87683,6.591666667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054216&sys=ICP
ICIS,CA0054216,110002422646,VALENCIA WWRP,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,4952,34.432406,-118.591853,N-Nitrosodi-n-propylamine,62257,621647,6.591666667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054216&sys=ICP
ICIS,CA0054216,110002422646,VALENCIA WWRP,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,4952,34.432406,-118.591853,N-Nitrosodiphenylamine,10702,86306,6.591666667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054216&sys=ICP
